PÉRIODE DE RÉFÉRENCE;GÉO;DGUID;Type de matières récupérées;Sources des matières préparées en vue du recyclage;UNITÉ DE MESURE;IDENTIFICATEUR D'UNITÉ DE MESURE;FACTEUR SCALAIRE;IDENTIFICATEUR SCALAIRE;VECTEUR;COORDONNÉES;VALEUR;STATUS;SYMBOLE;TERMINÉ;DÉCIMALES
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315609;12.8.2;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315610;12.8.3;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315611;12.9.1;611;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315612;12.9.2;501;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315613;12.9.3;110;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315614;12.10.1;48;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315615;12.10.2;47;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315616;12.10.3;1;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315617;12.11.1;56;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315618;12.11.2;56;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Textiles;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315619;12.11.3;0;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Pneus;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315620;12.12.1;1047;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Pneus;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315621;12.12.2;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Pneus;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315622;12.12.3;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets provenant de la construction, de la rénovation et de la démolition;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315623;12.13.1;7864;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315624;12.13.2;1966;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315625;12.13.3;5898;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Toutes les matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315626;12.14.1;4601;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Toutes les matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315627;12.14.2;1950;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Toutes les matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315628;12.14.3;2651;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets de nourriture et matières organiques séparées à la source;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588810;12.16.1;;x;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets de nourriture et matières organiques séparées à la source;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588811;12.16.2;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Déchets de nourriture et matières organiques séparées à la source;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588812;12.16.3;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Feuilles et résidus de jardin;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588813;12.17.1;;x;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Feuilles et résidus de jardin;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588814;12.17.2;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Feuilles et résidus de jardin;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588815;12.17.3;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588816;12.18.1;;x;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588817;12.18.2;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588818;12.18.3;;..;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315629;12.15.1;297;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315630;12.15.2;297;;;;0
2018;Yukon, Territoires du Nord-Ouest et Nunavut;2021A00016;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315631;12.15.3;0;;;;0
2020;Canada;2021A000011124;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315092;1.1.1;9903027;;;;0
2020;Canada;2021A000011124;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315093;1.1.2;;..;;;0
2020;Canada;2021A000011124;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315094;1.1.3;;..;;;0
2020;Canada;2021A000011124;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315095;1.2.1;3502683;;;;0
2020;Canada;2021A000011124;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315096;1.2.2;1548028;;;;0
2020;Canada;2021A000011124;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315097;1.2.3;1954655;;;;0
2020;Canada;2021A000011124;Verre;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315098;1.3.1;423565;;;;0
2020;Canada;2021A000011124;Verre;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315099;1.3.2;303780;;;;0
2020;Canada;2021A000011124;Verre;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315100;1.3.3;119785;;;;0
2020;Canada;2021A000011124;Métaux ferreux;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315101;1.4.1;722367;;;;0
2020;Canada;2021A000011124;Métaux ferreux;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315102;1.4.2;126447;;;;0
2020;Canada;2021A000011124;Métaux ferreux;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315103;1.4.3;595920;;;;0
2020;Canada;2021A000011124;Cuivre et aluminium;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315104;1.5.1;76847;;;;0
2020;Canada;2021A000011124;Cuivre et aluminium;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315105;1.5.2;46248;;;;0
2020;Canada;2021A000011124;Cuivre et aluminium;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315106;1.5.3;30599;;;;0
2020;Canada;2021A000011124;Métaux mélangés;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315107;1.6.1;132548;;;;0
2020;Canada;2021A000011124;Métaux mélangés;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315108;1.6.2;61025;;;;0
2020;Canada;2021A000011124;Métaux mélangés;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315109;1.6.3;71524;;;;0
2020;Canada;2021A000011124;Électroménagers;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315110;1.7.1;63119;;;;0
2020;Canada;2021A000011124;Électroménagers;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315111;1.7.2;41832;;;;0
2020;Canada;2021A000011124;Électroménagers;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315112;1.7.3;21287;;;;0
2020;Canada;2021A000011124;Matériel électronique;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315113;1.8.1;95176;;;;0
2020;Canada;2021A000011124;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315114;1.8.2;;..;;;0
2020;Canada;2021A000011124;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315115;1.8.3;;..;;;0
2020;Canada;2021A000011124;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315116;1.9.1;368343;;;;0
2020;Canada;2021A000011124;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315117;1.9.2;239874;;;;0
2020;Canada;2021A000011124;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315118;1.9.3;128469;;;;0
2020;Canada;2021A000011124;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315119;1.10.1;20265;;;;0
2020;Canada;2021A000011124;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315120;1.10.2;17853;;;;0
2020;Canada;2021A000011124;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315121;1.10.3;2411;;;;0
2020;Canada;2021A000011124;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315122;1.11.1;62363;;;;0
2020;Canada;2021A000011124;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315123;1.11.2;61840;;;;0
2020;Canada;2021A000011124;Textiles;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315124;1.11.3;523;;;;0
2020;Canada;2021A000011124;Pneus;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315125;1.12.1;430467;;;;0
2020;Canada;2021A000011124;Pneus;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315126;1.12.2;;..;;;0
2020;Canada;2021A000011124;Pneus;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315127;1.12.3;;..;;;0
2020;Canada;2021A000011124;Déchets provenant de la construction, de la rénovation et de la démolition;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315128;1.13.1;750525;;;;0
2020;Canada;2021A000011124;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315129;1.13.2;124613;;;;0
2020;Canada;2021A000011124;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315130;1.13.3;625912;;;;0
2020;Canada;2021A000011124;Toutes les matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315131;1.14.1;3152774;;;;0
2020;Canada;2021A000011124;Toutes les matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315132;1.14.2;2511704;;;;0
2020;Canada;2021A000011124;Toutes les matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315133;1.14.3;641070;;;;0
2020;Canada;2021A000011124;Déchets de nourriture et matières organiques séparées à la source;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588711;1.16.1;;..;;;0
2020;Canada;2021A000011124;Déchets de nourriture et matières organiques séparées à la source;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588712;1.16.2;;..;;;0
2020;Canada;2021A000011124;Déchets de nourriture et matières organiques séparées à la source;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588713;1.16.3;;..;;;0
2020;Canada;2021A000011124;Feuilles et résidus de jardin;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588714;1.17.1;;..;;;0
2020;Canada;2021A000011124;Feuilles et résidus de jardin;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588715;1.17.2;;..;;;0
2020;Canada;2021A000011124;Feuilles et résidus de jardin;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588716;1.17.3;;..;;;0
2020;Canada;2021A000011124;Autres matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588717;1.18.1;;..;;;0
2020;Canada;2021A000011124;Autres matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588718;1.18.2;;..;;;0
2020;Canada;2021A000011124;Autres matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588719;1.18.3;;..;;;0
2020;Canada;2021A000011124;Autres matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315134;1.15.1;101985;;;;0
2020;Canada;2021A000011124;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315135;1.15.2;79399;;;;0
2020;Canada;2021A000011124;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315136;1.15.3;22587;;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315137;2.1.1;47283;;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315138;2.1.2;;..;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315139;2.1.3;;..;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315140;2.2.1;27837;;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315141;2.2.2;14386;;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315142;2.2.3;13451;;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Verre;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315143;2.3.1;;x;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Verre;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315144;2.3.2;;x;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Verre;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315145;2.3.3;;x;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Métaux ferreux;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315146;2.4.1;422;;;;0
2020;Terre-Neuve-et-Labrador;2021A000210;Métaux ferreux;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315147;2.4.2;;x;;;0
